source	target	source_id	target_id
parsing	dependency parsing	G06F 8/427	dependency_parsing
parsing	dependency parser	G06F 8/427	dependency_parser
type checking	typechecking	G06F 8/437	typechecking
encoding	encoding time	G06F 8/44	encoding_time
reducing the energy consumption	reducing energy consumption	G06F 8/4432	reducing_energy_consumption
target code generation	code generation	G06F 8/447	code_generation
target code generation	code generations	G06F 8/447	code_generations
consistency 	consistency analysis	G06F 8/454	consistency_analysis
consistency 	consistency checking	G06F 8/454	consistency_checking
parallelism detection	parallelism	G06F 8/456	parallelism
communication 	communication constraints	G06F 8/457	communication_constraints
communication 	communication protocols	G06F 8/457	communication_protocols
communication 	communication protocol	G06F 8/457	communication_protocol
communication 	communication	G06F 8/457	communication
code refactoring	refactoring tools	G06F 8/72	refactoring_tools
structural analysis for program understanding	program understanding	G06F 8/75	program_understanding
code clone detection	code clone	G06F 8/751	code_clone
object-oriented	object-oriented	G06F 9/4488	object-oriented
object-oriented	object oriented	G06F 9/4488	object_oriented
object-oriented method invocation or resolution	object oriented method	G06F 9/449	object_oriented_method
finite state machines	finite state machines %28fsm%29	G06F 9/4498	finite_state_machines_%28fsm%29
finite state machines	finite state machines	G06F 9/4498	finite_state_machines
finite state machines	finite state machine	G06F 9/4498	finite_state_machine
finite state machines	finite-state machines	G06F 9/4498	finite-state_machines
hypervisors; virtual machine monitors	virtual machine monitors	G06F 9/45533	virtual_machine_monitors
hypervisors; virtual machine monitors	virtual machine monitor	G06F 9/45533	virtual_machine_monitor
hypervisors; virtual machine monitors	xen	G06F 9/45533	xen
transaction processing	transaction processing	G06F 9/466	transaction_processing
transaction processing	transaction processing systems	G06F 9/466	transaction_processing_systems
transactional memory 	transactional memory	G06F 9/467	transactional_memory
grid computing	computational grid	G06F 9/5072	computational_grid
grid computing	computational grids	G06F 9/5072	computational_grids
grid computing	grid computing	G06F 9/5072	grid_computing
grid computing	grid computing systems	G06F 9/5072	grid_computing_systems
grid computing	grid computing environment	G06F 9/5072	grid_computing_environment
rasterization	rasterization	G06K 15/1836	rasterization
image enhancement	image enhancement	G06K 15/1872	image_enhancement
holographic, diffractive or retroreflective recording	holographic recordings	G06K 2019/0629	holographic_recordings
programmable	programmability	G06K 2207/1017	programmability
generic data transformation	generalized hough transform	G06K 2215/004	generalized_hough_transform
error recovery	error recovery	G06K 2215/0085	error_recovery
methods for optical code recognition	face recognition methods	G06K 7/1404	face_recognition_methods
denoising	de-noising	G06K 9/0051	de-noising
denoising	de-nosing	G06K 9/0051	de-nosing
feature extraction 	facial feature extraction	G06K 9/00523	facial_feature_extraction
classification; matching by matching peak patterns	pattern classification	G06K 9/00543	pattern_classification
clustering techniques	clustering results	G06K 9/6218	clustering_results
clustering techniques	clustering approach	G06K 9/6218	clustering_approach
clustering techniques	clustering methods	G06K 9/6218	clustering_methods
clustering techniques	clustering process	G06K 9/6218	clustering_process
clustering techniques	clustering analysis	G06K 9/6218	clustering_analysis
clustering techniques	clustering method	G06K 9/6218	clustering_method
clustering techniques	clustering techniques	G06K 9/6218	clustering_techniques
clustering techniques	clustering problems	G06K 9/6218	clustering_problems
rendering the within-class scatter matrix non-singular	within-class scatter matrix	G06K 9/6235	within-class_scatter_matrix
selecting classification rules	classification rules	G06K 9/626	classification_rules
classification techniques	classification rates	G06K 9/6267	classification_rates
classification techniques	classification technique	G06K 9/6267	classification_technique
bayesian classification	bayesian classification	G06K 9/6278	bayesian_classification
multiple classes	multiple classifiers	G06K 9/628	multiple_classifiers
machine learning	machine learning algorithms	G06N 20/00	machine_learning_algorithms
machine learning	machine learnings	G06N 20/00	machine_learnings
machine learning	machine learning	G06N 20/00	machine_learning
machine learning	supervised machine learning	G06N 20/00	supervised_machine_learning
machine learning	machine learning methods	G06N 20/00	machine_learning_methods
machine learning	machine learning techniques	G06N 20/00	machine_learning_techniques
machine learning	machine-learning	G06N 20/00	machine-learning
ensemble learning	ensemble methods	G06N 20/20	ensemble_methods
ensemble learning	ensemble learning	G06N 20/20	ensemble_learning
learning methods	machine learning methods	G06N 3/08	machine_learning_methods
back-propagation	backpropagation algorithms	G06N 3/084	backpropagation_algorithms
back-propagation	backpropagation network	G06N 3/084	backpropagation_network
back-propagation	back propagation algorithm	G06N 3/084	back_propagation_algorithm
back-propagation	backpropagation	G06N 3/084	backpropagation
back-propagation	back-propagation	G06N 3/084	back-propagation
back-propagation	back propagation	G06N 3/084	back_propagation
back-propagation	backpropagation algorithm	G06N 3/084	backpropagation_algorithm
knowledge representation	knowledge representation	G06N 5/02	knowledge_representation
knowledge engineering; knowledge acquisition	knowledge engineering	G06N 5/022	knowledge_engineering
knowledge engineering; knowledge acquisition	knowledge engineers	G06N 5/022	knowledge_engineers
frames	frames	G06N 5/027	frames
pattern matching networks; rete networks	matching networks	G06N 5/047	matching_networks
probabilistic networks	probabilistic routing	G06N 7/005	probabilistic_routing
operations research or analysis	operational modal analysis	G06Q 10/063	operational_modal_analysis
strategic management or analysis	strategic management	G06Q 10/0637	strategic_management
performance analysis	performance analysis	G06Q 10/0639	performance_analysis
performance analysis	architecture performance analysis	G06Q 10/0639	architecture_performance_analysis
business modelling	business modeling	G06Q 10/067	business_modeling
tracking	force tracking	G06Q 10/0833	force_tracking
historical data	historical documents	G06Q 10/0838	historical_documents
shopping for digital content	digital contents	G06Q 20/123	digital_contents
shopping for digital content	digital content	G06Q 20/123	digital_content
personalisation of cards for use	personalized information	G06Q 20/355	personalized_information
personalisation of cards for use	personal information	G06Q 20/355	personal_information
access rights to memory zones	access rights	G06Q 20/35765	access_rights
transaction verification using location information	location information	G06Q 20/4015	location_information
data protection	data protection	G06Q 2250/40	data_protection
customer relationship, e.g. warranty	customer relationship management %28crm%29	G06Q 30/01	customer_relationship_management_%28crm%29
customer relationship, e.g. warranty	customer relationship management	G06Q 30/01	customer_relationship_management
market segmentation	customer segmentation	G06Q 30/0204	customer_segmentation
re-usable coupons	reusable components	G06Q 30/0221	reusable_components
during e-commerce, i.e. online transactions	e-commerce transactions	G06Q 30/0222	e-commerce_transactions
optimization	structure optimization	G06Q 30/0244	structure_optimization
optimization	optimization	G06Q 30/0244	optimization
during e-commerce, i.e. online transactions	e-commerce transactions	G06Q 30/0253	e-commerce_transactions
wireless devices	wireless technology	G06Q 30/0267	wireless_technology
auctions	auction mechanisms	G06Q 30/0275	auction_mechanisms
anonymizing	anonymity	G06Q 30/0615	anonymity
social networking	social networking sites	G06Q 50/01	social_networking_sites
services	e-services	G06Q 50/10	e-services
education	education	G06Q 50/20	education
personal security, identity or safety	person identification	G06Q 50/265	person_identification
image acquisition	image acquisition	G06T 1/0007	image_acquisition
image watermarking	image watermarking	G06T 1/0021	image_watermarking
memory management	memory management	G06T 1/60	memory_management
memory management	memory allocation	G06T 1/60	memory_allocation
ray-tracing	ray tracing	G06T 15/06	ray_tracing
ray-tracing	ray-tracing	G06T 15/06	ray-tracing
image-based rendering	image rendering	G06T 15/205	image_rendering
radiosity	radiosity	G06T 15/55	radiosity
shadow generation	shadow detection	G06T 15/60	shadow_detection
shadow generation	shadow detections	G06T 15/60	shadow_detections
shading	vertex set	G06T 15/80	vertex_set
mixed reality 	mixed reality	G06T 19/006	mixed_reality
image watermarking	image watermarking	G06T 2201/005	image_watermarking
embedding of the watermark in the spatial domain	embedding watermarks	G06T 2201/0051	embedding_watermarks
image acquisition modality	image acquisition systems	G06T 2207/10	image_acquisition_systems
stereo images	stereo image	G06T 2207/10012	stereo_image
stereo images	stereo-image	G06T 2207/10012	stereo-image
stereo images	stereo images	G06T 2207/10012	stereo_images
stereo images	stereo pair	G06T 2207/10012	stereo_pair
stereoscopic video; stereoscopic image sequence	stereoscopic video	G06T 2207/10021	stereoscopic_video
color image	color images	G06T 2207/10024	color_images
color image	color image	G06T 2207/10024	color_image
satellite or aerial image; remote sensing	remote sensing images	G06T 2207/10032	remote_sensing_images
satellite or aerial image; remote sensing	remote sensing image	G06T 2207/10032	remote_sensing_image
satellite or aerial image; remote sensing	remote sensing imagery	G06T 2207/10032	remote_sensing_imagery
panchromatic image	panchromatic image	G06T 2207/10041	panchromatic_image
panchromatic image	panchromatic images	G06T 2207/10041	panchromatic_images
radar image	radar imagery	G06T 2207/10044	radar_imagery
radar image	radar imaging	G06T 2207/10044	radar_imaging
infrared image	infrared imaging	G06T 2207/10048	infrared_imaging
infrared image	infrared imagery	G06T 2207/10048	infrared_imagery
microscopic image from scanning electron microscope	electron microscope tomography	G06T 2207/10061	electron_microscope_tomography
tomographic images	optical tomography	G06T 2207/10072	optical_tomography
diffusion tensor magnetic resonance imaging [dti]	diffusion tensor imaging %28dti%29	G06T 2207/10092	diffusion_tensor_imaging_%28dti%29
optical tomography; optical coherence tomography [oct]	optical coherence tomography %28oct%29	G06T 2207/10101	optical_coherence_tomography_%28oct%29
single photon emission computed tomography [spect]	single photon emission computed tomography	G06T 2207/10108	single_photon_emission_computed_tomography
digital tomosynthesis [dts]	digital breast tomosynthesis	G06T 2207/10112	digital_breast_tomosynthesis
digitally reconstructed radiograph [drr]	digital radiography	G06T 2207/10124	digital_radiography
ultrasound image	ultrasound images	G06T 2207/10132	ultrasound_images
ultrasound image	ultrasound image	G06T 2207/10132	ultrasound_image
ultrasound image	ultrasound imaging	G06T 2207/10132	ultrasound_imaging
varying illumination	illumination variation	G06T 2207/10152	illumination_variation
adaptive image processing	adaptive signal processing	G06T 2207/20004	adaptive_signal_processing
median filtering	median filtering	G06T 2207/20032	median_filtering
median filtering	median filters	G06T 2207/20032	median_filters
median filtering	median filter	G06T 2207/20032	median_filter
transform domain processing	transform domain	G06T 2207/20048	transform_domain
discrete cosine transform [dct]	discrete cosine transform	G06T 2207/20052	discrete_cosine_transform
hough transform	hough transformation	G06T 2207/20061	hough_transformation
hough transform	hough transforms	G06T 2207/20061	hough_transforms
hough transform	generalized hough transform	G06T 2207/20061	generalized_hough_transform
hough transform	hough transform	G06T 2207/20061	hough_transform
wavelet transform [dwt]	discrete wavelet transform	G06T 2207/20064	discrete_wavelet_transform
image segmentation details	image segmentation	G06T 2207/20112	image_segmentation
watershed segmentation	watershed transform	G06T 2207/20152	watershed_transform
watershed segmentation	watershed segmentation	G06T 2207/20152	watershed_segmentation
level set	level sets	G06T 2207/20161	level_sets
level set	level set functions	G06T 2207/20161	level_set_functions
level set	level measurement	G06T 2207/20161	level_measurement
level set	level set method	G06T 2207/20161	level_set_method
level set	level set approach	G06T 2207/20161	level_set_approach
level set	level set methods	G06T 2207/20161	level_set_methods
level set	level-set method	G06T 2207/20161	level-set_method
level set	level-set	G06T 2207/20161	level-set
level set	level set segmentation	G06T 2207/20161	level_set_segmentation
image enhancement details	color image enhancement	G06T 2207/20172	color_image_enhancement
motion blur correction	motion blur	G06T 2207/20201	motion_blur
image fusion; image merging	fusion image	G06T 2207/20221	fusion_image
image fusion; image merging	image fusion	G06T 2207/20221	image_fusion
image subtraction	image subtraction	G06T 2207/20224	image_subtraction
spine; backbone	spin	G06T 2207/30012	spin
metal	metal insulator boundaries	G06T 2207/30136	metal_insulator_boundaries
metal	metal working tools	G06T 2207/30136	metal_working_tools
solder	soldered joints	G06T 2207/30152	soldered_joints
infrastructure	it infrastructures	G06T 2207/30184	it_infrastructures
infrastructure	it infrastructure	G06T 2207/30184	it_infrastructure
face	facial feature points	G06T 2207/30201	facial_feature_points
face	facial feature	G06T 2207/30201	facial_feature
face	facial features	G06T 2207/30201	facial_features
face	facial images	G06T 2207/30201	facial_images
military	military photography	G06T 2207/30212	military_photography
surveillance	surveillance video	G06T 2207/30232	surveillance_video
surveillance	video surveillance	G06T 2207/30232	video_surveillance
surveillance	surveillance systems	G06T 2207/30232	surveillance_systems
surveillance	video surveillance systems	G06T 2207/30232	video_surveillance_systems
surveillance	surveillance system	G06T 2207/30232	surveillance_system
surveillance	surveillance cameras	G06T 2207/30232	surveillance_cameras
trajectory	trajectory data	G06T 2207/30241	trajectory_data
trajectory	trajectory planning	G06T 2207/30241	trajectory_planning
camera pose	camera pose estimation	G06T 2207/30244	camera_pose_estimation
lane; road marking	lane markings	G06T 2207/30256	lane_markings
bounding box	bounding volume	G06T 2210/12	bounding_volume
force feedback	force feedback	G06T 2210/28	force_feedback
force feedback	force-feedback	G06T 2210/28	force-feedback
force feedback	feedback control	G06T 2210/28	feedback_control
image data format	image formations	G06T 2210/32	image_formations
medical	median value	G06T 2210/41	median_value
parallel processing	parallel processing	G06T 2210/52	parallel_processing
scene description	scene text	G06T 2210/61	scene_text
weathering	weather radar	G06T 2210/64	weather_radar
weathering	weather radars	G06T 2210/64	weather_radars
computed tomography	computed tomographies	G06T 2211/40	computed_tomographies
computed tomography	x-ray computed tomography	G06T 2211/40	x-ray_computed_tomography
computed tomography	computerized tomography	G06T 2211/40	computerized_tomography
computed tomography	multidetector computed tomography	G06T 2211/40	multidetector_computed_tomography
computed tomography	tomography%2C spiral computed	G06T 2211/40	tomography%2C_spiral_computed
real-time	real time systems	G06T 2211/428	real_time_systems
indexing scheme for image rendering	image rendering	G06T 2215/00	image_rendering
multi-user, collaborative environment	collaborative learning environment	G06T 2219/024	collaborative_learning_environment
multiple view windows 	multiple views	G06T 2219/028	multiple_views
geometric image transformation in the plane of the image	geometric transformation	G06T 3/00	geometric_transformation
geometric image transformation in the plane of the image	geometric transformations	G06T 3/00	geometric_transformations
image enhancement or restoration	color image enhancement	G06T 5/00	color_image_enhancement
image restoration	image restoration	G06T 5/001	image_restoration
dynamic range modification 	wide dynamic range	G06T 5/007	wide_dynamic_range
image analysis	image analysis	G06T 7/00	image_analysis
image analysis	document image analysis	G06T 7/00	document_image_analysis
edge detection	image edge detection	G06T 7/13	image_edge_detection
edge detection	canny edge detectors	G06T 7/13	canny_edge_detectors
edge detection	edge detectors	G06T 7/13	edge_detectors
edge detection	edge detection algorithms	G06T 7/13	edge_detection_algorithms
edge detection	edge detection methods	G06T 7/13	edge_detection_methods
edge detection	edge detection	G06T 7/13	edge_detection
analysis of motion	motion analysis	G06T 7/20	motion_analysis
motion-based segmentation	motion segmentation	G06T 7/215	motion_segmentation
depth or shape recovery	shape recovery	G06T 7/50	shape_recovery
image coding	image coding	G06T 9/00	image_coding
transform coding, e.g. discrete cosine transform	discrete cosine transform coefficients	G06T 9/007	discrete_cosine_transform_coefficients
vector quantisation	vector quantization %28vq%29	G06T 9/008	vector_quantization_%28vq%29
vector quantisation	vector quantization	G06T 9/008	vector_quantization
image acquisition	image acquisition	G06V 10/10	image_acquisition
noise filtering	noise detection	G06V 10/30	noise_detection
graphical representations	graphical representations	G06V 10/426	graphical_representations
graphical representations	graphical representation	G06V 10/426	graphical_representation
sparse representations	sparse solutions	G06V 10/513	sparse_solutions
matching configurations of points or features	feature matching	G06V 10/757	feature_matching
proximity, similarity or dissimilarity measures	similarity matrix	G06V 10/761	similarity_matrix
license plates	vehicle license plates	G06V 20/625	vehicle_license_plates
three-dimensional objects	imaging%2C three-dimensional	G06V 20/64	imaging%2C_three-dimensional
target detection	target detection	G06V 2201/07	target_detection
target detection	target detections	G06V 2201/07	target_detections
character recognition	character recognition	G06V 30/10	character_recognition
image acquisition	image acquisition	G06V 30/14	image_acquisition
segmentation of character regions	character segmentation	G06V 30/148	character_segmentation
clustering techniques	clustering techniques	G06V 30/19107	clustering_techniques
clustering techniques	clustering problems	G06V 30/19107	clustering_problems
clustering techniques	clustering approach	G06V 30/19107	clustering_approach
clustering techniques	clustering method	G06V 30/19107	clustering_method
clustering techniques	clustering analysis	G06V 30/19107	clustering_analysis
clustering techniques	clustering results	G06V 30/19107	clustering_results
clustering techniques	clustering process	G06V 30/19107	clustering_process
clustering techniques	clustering methods	G06V 30/19107	clustering_methods
graph matching 	graph matchings	G06V 30/1988	graph_matchings
graph matching 	graph matching	G06V 30/1988	graph_matching
character recognition characterised by the type of writing	character recognition system	G06V 30/22	character_recognition_system
font recognition	name recognition	G06V 30/245	name_recognition
analysis of document content	document analysis	G06V 30/41	document_analysis
document matching, e.g. of document images	document images	G06V 30/418	document_images
facial expression recognition	facial expression recognition	G06V 40/174	facial_expression_recognition
static expression	asymptotic expressions	G06V 40/175	asymptotic_expressions
acquisition	acquisition systems	G06V 40/376	acquisition_systems
software architecture	software architecture reverse engineering	G07B 2017/00048	software_architecture_reverse_engineering
software architecture	software architecture erosion	G07B 2017/00048	software_architecture_erosion
software architecture	architecture designs	G07B 2017/00048	architecture_designs
software architecture	architecture design	G07B 2017/00048	architecture_design
software architecture	software architecture reconstruction	G07B 2017/00048	software_architecture_reconstruction
software architecture	software architectures	G07B 2017/00048	software_architectures
software architecture	software architecture	G07B 2017/00048	software_architecture
software architecture	software architecture analysis	G07B 2017/00048	software_architecture_analysis
software architecture	software architecture decay	G07B 2017/00048	software_architecture_decay
software architecture	software architecture assessment	G07B 2017/00048	software_architecture_assessment
software architecture	architecture analysis	G07B 2017/00048	architecture_analysis
software architecture	software architecture design	G07B 2017/00048	software_architecture_design
software architecture	architecture assessment	G07B 2017/00048	architecture_assessment
software architecture	software architecture evaluation	G07B 2017/00048	software_architecture_evaluation
software architecture	architecture evaluation	G07B 2017/00048	architecture_evaluation
client-server	client server	G07B 2017/00056	client_server
client-server	client-server	G07B 2017/00056	client-server
client-server	client-server architectures	G07B 2017/00056	client-server_architectures
wireless	wireless communication	G07B 2017/00112	wireless_communication
wireless	wireless	G07B 2017/00112	wireless
wireless	wlan	G07B 2017/00112	wlan
wireless	wireless multicast	G07B 2017/00112	wireless_multicast
wireless	wireless metropolitan area networks	G07B 2017/00112	wireless_metropolitan_area_networks
wireless	wireless communication systems	G07B 2017/00112	wireless_communication_systems
wireless	wireless mobile ad-hoc networks	G07B 2017/00112	wireless_mobile_ad-hoc_networks
wireless	wireless lans	G07B 2017/00112	wireless_lans
wireless	wireless access points	G07B 2017/00112	wireless_access_points
wireless	wireless local area networks	G07B 2017/00112	wireless_local_area_networks
wireless	wireless local area network %28wlan%29	G07B 2017/00112	wireless_local_area_network_%28wlan%29
wireless	wireless technologies	G07B 2017/00112	wireless_technologies
wireless	wireless link	G07B 2017/00112	wireless_link
wireless	wireless cameras	G07B 2017/00112	wireless_cameras
wireless	wireless atm	G07B 2017/00112	wireless_atm
wireless	wireless cellular networks	G07B 2017/00112	wireless_cellular_networks
wireless	wireless communication technology	G07B 2017/00112	wireless_communication_technology
wireless	wireless nodes	G07B 2017/00112	wireless_nodes
wireless	wireless body area networks	G07B 2017/00112	wireless_body_area_networks
wireless	wireless communications	G07B 2017/00112	wireless_communications
wireless	wireless communication system	G07B 2017/00112	wireless_communication_system
wireless	wireless lan	G07B 2017/00112	wireless_lan
wireless	wireless personal area networks	G07B 2017/00112	wireless_personal_area_networks
wireless	wireless local area networks %28wlan%29	G07B 2017/00112	wireless_local_area_networks_%28wlan%29
wireless	wireless body area network	G07B 2017/00112	wireless_body_area_network
satellite communication	communication satellites	G07B 2017/00129	communication_satellites
satellite communication	satellite communication	G07B 2017/00129	satellite_communication
satellite communication	satellite communications	G07B 2017/00129	satellite_communications
in a lan	lan	G07B 2017/00137	lan
mechanical, e.g. keyboard	keyboard	G07B 2017/00274	keyboard
label	label propagation	G07B 2017/0062	label_propagation
key management	key management schemes	G07B 2017/00846	key_management_schemes
key management	group key	G07B 2017/00846	group_key
key management	key management protocols	G07B 2017/00846	key_management_protocols
key management	key management	G07B 2017/00846	key_management
key management	group key management	G07B 2017/00846	group_key_management
key generation	key generation	G07B 2017/00854	key_generation
key distribution	key distribution	G07B 2017/0087	key_distribution
key distribution	key distribution schemes	G07B 2017/0087	key_distribution_schemes
key distribution using session key	key distribution schemes	G07B 2017/00879	key_distribution_schemes
trusted party	trust negotiations	G07B 2017/00911	trust_negotiations
random number generator	pseudo random number generators	G07B 2017/00919	pseudo_random_number_generators
random number generator	random number generator	G07B 2017/00919	random_number_generator
random number generator	random number generators	G07B 2017/00919	random_number_generators
passwords	password authentication	G07B 2017/00935	password_authentication
compression techniques	compression methods	G07B 2017/00943	compression_methods
compression techniques	compression rates	G07B 2017/00943	compression_rates
compression techniques	compression techniques	G07B 2017/00943	compression_techniques
compression techniques	compression scheme	G07B 2017/00943	compression_scheme
race time-recorders	race difference	G07C 1/24	race_difference
reconfiguration of coin testing devices	reconfigurable devices	G07D 2205/001	reconfigurable_devices
acoustic waves	acoustic waves	G07D 7/08	acoustic_waves
microwaves	microwaves	G07D 7/10	microwaves
matching template patterns	template matching	G07D 7/206	template_matching
learning	structure-learning	G07D 7/2083	structure-learning
learning	structure learning	G07D 7/2083	structure_learning
user recognition or proximity detection	face detection and recognition	G07F 9/009	face_detection_and_recognition
coin boxes	box and line	G07F 9/06	box_and_line
user interface	hmi	G08B 13/19678	hmi
user interface	user interface designs	G08B 13/19678	user_interface_designs
user interface	user interface	G08B 13/19678	user_interface
user interface	user interface design	G08B 13/19678	user_interface_design
user interface	human-machine interface	G08B 13/19678	human-machine_interface
user interface	human machine interface	G08B 13/19678	human_machine_interface
user interface	human-machine interfaces	G08B 13/19678	human-machine_interfaces
user interface	user interfaces	G08B 13/19678	user_interfaces
energy harvesting	energy harvesting	G08C 2201/11	energy_harvesting
energy harvesting	energy harvesting systems	G08C 2201/11	energy_harvesting_systems
energy harvesting	energy harvesting device	G08C 2201/11	energy_harvesting_device
user interface	hmi	G08C 2201/30	hmi
user interface	human-machine interface	G08C 2201/30	human-machine_interface
user interface	human machine interface	G08C 2201/30	human_machine_interface
user interface	user interface designs	G08C 2201/30	user_interface_designs
user interface	user interface	G08C 2201/30	user_interface
user interface	user interface design	G08C 2201/30	user_interface_design
user interface	user interfaces	G08C 2201/30	user_interfaces
user interface	human-machine interfaces	G08C 2201/30	human-machine_interfaces
security, fault tolerance	fault-tolerance	G08C 2201/60	fault-tolerance
smart cards	smart cards	G08C 2201/94	smart_cards
smart cards	smartcard	G08C 2201/94	smartcard
smart cards	smart card	G08C 2201/94	smart_card
geography	geography	G09B 19/0061	geography
modelling	appearance modeling	G09B 19/10	appearance_modeling
control of aircraft	aircraft control	G09B 19/165	aircraft_control
motion systems for aircraft simulators	aircraft systems	G09B 9/12	aircraft_systems
simulation of airborne radar	airborne radar	G09B 9/40	airborne_radar
frames	frames	G09F 13/0445	frames
shipment	ship propellers	G09F 2003/022	ship_propellers
shapes other than rectangular	rectangular slots	G09F 2003/0266	rectangular_slots
frame-like	frame structure	G09F 2013/1881	frame_structure
aspects of data communication	data communication systems	G09G 2370/00	data_communication_systems
use of wireless transmission of display information	wireless video transmission	G09G 2370/16	wireless_video_transmission
clock recovery	clock recovery	G09G 5/008	clock_recovery
chord	chord	G10H 1/38	chord
reverberation or echo	reverberation time	G10H 2210/281	reverberation_time
laser beams	laser beam shaping	G10H 2220/421	laser_beam_shaping
use of microwaves	microwaves	G10H 2220/431	microwaves
user identification	user identification	G10H 2240/101	user_identification
frequency division multiplexing	multiplexing, frequency division	G10H 2240/225	multiplexing%2C_frequency_division
frequency division multiplexing	frequency division multiplexing	G10H 2240/225	frequency_division_multiplexing
frequency division multiplexing	orthogonal frequency division multiplexing	G10H 2240/225	orthogonal_frequency_division_multiplexing
frequency division multiplexing	orthogonal frequency division multiplexing %28ofdm%29	G10H 2240/225	orthogonal_frequency_division_multiplexing_%28ofdm%29
frequency division multiplexing	orthogonal frequency-division multiplexing %28ofdm%29	G10H 2240/225	orthogonal_frequency-division_multiplexing_%28ofdm%29
quadrature modulation, e.g. qam	quadrature amplitude modulation	G10H 2240/231	quadrature_amplitude_modulation
bluetooth	bluetooth	G10H 2240/321	bluetooth
bluetooth	bluetooth networks	G10H 2240/321	bluetooth_networks
bluetooth	bluetooth technology	G10H 2240/321	bluetooth_technology
bluetooth	bluetooth device	G10H 2240/321	bluetooth_device
butterworth filters	butterworth filter	G10H 2250/085	butterworth_filter
butterworth filters	butterworth filters	G10H 2250/085	butterworth_filters
comb filters	comb filters	G10H 2250/105	comb_filters
comb filters	comb filter	G10H 2250/105	comb_filter
notch filters	notch filter	G10H 2250/125	notch_filter
notch filters	notch filters	G10H 2250/125	notch_filters
fuzzy logic	takagi-sugeno fuzzy systems	G10H 2250/151	takagi-sugeno_fuzzy_systems
fuzzy logic	takagi sugeno fuzzy systems	G10H 2250/151	takagi_sugeno_fuzzy_systems
fourier transform; discrete fourier transform [dft]; fast fourier transform [fft]	fast fourier transform	G10H 2250/235	fast_fourier_transform
pink 1/f noise or flicker noise	flicker noise	G10H 2250/301	flicker_noise
rain	rain gages	G10H 2250/421	rain_gages
piecewise linear waveform approximation	piecewise linear approximation	G10H 2250/555	piecewise_linear_approximation
celp [code excited linear prediction]	linear predictive coding	G10H 2250/585	linear_predictive_coding
acoustic filters {; acoustic resonators}	acoustic resonators	G10K 11/04	acoustic_resonators
one dimensional	one-dimensional	G10K 2210/101	one-dimensional
one dimensional	one dimensional	G10K 2210/101	one_dimensional
two dimensional	two-dimensional %282d%29	G10K 2210/102	two-dimensional_%282d%29
two dimensional	two dimensional	G10K 2210/102	two_dimensional
three dimensional	three-dimensional modeling	G10K 2210/103	three-dimensional_modeling
vehicles	vehicles	G10K 2210/128	vehicles
automobiles	electric automobiles	G10K 2210/1282	electric_automobiles
automobiles	model automobiles	G10K 2210/1282	model_automobiles
means	mean variance	G10K 2210/30	mean_variance
analogue, i.e. using analogue computers or circuits	computer circuits	G10K 2210/3013	computer_circuits
transfer functions, e.g. impulse response	impulse response functions	G10K 2210/30232	impulse_response_functions
feedback	force feedback	G10K 2210/3026	force_feedback
feedback	force-feedback	G10K 2210/3026	force-feedback
feedback	feedback control	G10K 2210/3026	feedback_control
hardware, e.g. architecture	hardware architecture	G10K 2210/3031	hardware_architecture
neural networks	back-propagation neural networks	G10K 2210/3038	back-propagation_neural_networks
neural networks	graph neural networks	G10K 2210/3038	graph_neural_networks
neural networks	artificial neural network	G10K 2210/3038	artificial_neural_network
neural networks	neural networks	G10K 2210/3038	neural_networks
neural networks	artificial neural networks	G10K 2210/3038	artificial_neural_networks
neural networks	back-propagation neural network	G10K 2210/3038	back-propagation_neural_network
neural networks	neural network	G10K 2210/3038	neural_network
neural networks	back propagation neural networks	G10K 2210/3038	back_propagation_neural_networks
neural networks	neural network model	G10K 2210/3038	neural_network_model
offline	off-line algorithm	G10K 2210/3041	off-line_algorithm
parallel processing	parallel processing	G10K 2210/3042	parallel_processing
simulation	simulation example	G10K 2210/3052	simulation_example
simulation	system level simulation	G10K 2210/3052	system_level_simulation
simulation	full-system simulation	G10K 2210/3052	full-system_simulation
simulation	simulation and measurement	G10K 2210/3052	simulation_and_measurement
resonators	optical resonators	G10K 2210/3227	optical_resonators
speech synthesis; text to speech systems	text to speech	G10L 13/00	text_to_speech
speech recognition	speech recognition performance	G10L 15/00	speech_recognition_performance
speech recognition	speech recognition technology	G10L 15/00	speech_recognition_technology
speech recognition	text recognition	G10L 15/00	text_recognition
speech recognition	speech recognizer	G10L 15/00	speech_recognizer
speech recognition	robust speech recognition	G10L 15/00	robust_speech_recognition
speech recognition	continuous speech recognition	G10L 15/00	continuous_speech_recognition
speech recognition	speech recognition systems	G10L 15/00	speech_recognition_systems
language recognition	sign language recognition	G10L 15/005	sign_language_recognition
segmentation; word boundary detection	word segmentation	G10L 15/04	word_segmentation
adaptation to the speaker	speaker adaptation	G10L 15/07	speaker_adaptation
hidden markov models [hmms]	hidden markov models	G10L 15/142	hidden_markov_models
speech to text systems	text-to-speech	G10L 15/26	text-to-speech
speaker identification or verification	speaker verification	G10L 17/00	speaker_verification
training, enrolment or model building	building model	G10L 17/04	building_model
score normalisation	score normalization	G10L 17/12	score_normalization
hidden markov models [hmms]	hidden markov models %28hmm%29	G10L 17/16	hidden_markov_models_%28hmm%29
dynamic bit allocation	bit allocation	G10L 19/002	bit_allocation
word spotting	word spotting	G10L 2015/088	word_spotting
